asset,exchange,timestamp,open,high,low,close,volume
TCS,NSE,2026-07-27 06:30:00+00:00,2305.1,2307.7,2300.0,2302.2,76531
TCS,NSE,2026-07-27 06:45:00+00:00,2302.2,2304.9,2301.0,2303.4,70642
TCS,NSE,2026-07-27 07:00:00+00:00,2303.4,2306.8,2301.9,2305.0,83455
TCS,NSE,2026-07-27 07:15:00+00:00,2304.5,2305.9,2300.1,2301.0,82630
TCS,NSE,2026-07-27 07:30:00+00:00,2301.0,2310.1,2297.0,2297.4,181776
TCS,NSE,2026-07-27 07:45:00+00:00,2297.7,2299.9,2291.7,2293.3,90739
TCS,NSE,2026-07-27 08:00:00+00:00,2293.3,2299.9,2292.6,2296.7,56536
TCS,NSE,2026-07-27 08:15:00+00:00,2297.0,2297.0,2293.0,2293.4,41634
TCS,NSE,2026-07-27 08:30:00+00:00,2293.6,2299.7,2292.8,2295.3,60650
TCS,NSE,2026-07-27 08:45:00+00:00,2294.8,2297.7,2292.0,2295.5,59552
TCS,NSE,2026-07-27 09:00:00+00:00,2295.5,2297.7,2292.5,2295.0,96800
TCS,NSE,2026-07-27 09:15:00+00:00,2295.2,2298.0,2292.1,2296.6,112180
TCS,NSE,2026-07-27 09:30:00+00:00,2296.6,2297.0,2294.0,2296.0,167903
TCS,NSE,2026-07-27 09:45:00+00:00,2296.0,2298.0,2293.4,2296.9,239940
TCS,NSE,2026-07-28 03:45:00+00:00,2325.0,2372.0,2323.0,2362.1,1464779
TCS,NSE,2026-07-28 04:00:00+00:00,2362.5,2377.2,2360.6,2376.4,480448
TCS,NSE,2026-07-28 04:15:00+00:00,2376.9,2397.6,2372.6,2390.2,843667
TCS,NSE,2026-07-28 04:30:00+00:00,2390.2,2401.8,2390.1,2398.5,473854
TCS,NSE,2026-07-28 04:45:00+00:00,2398.5,2400.6,2393.4,2396.1,261572
TCS,NSE,2026-07-28 05:00:00+00:00,2395.8,2400.0,2391.0,2399.5,398448
TCS,NSE,2026-07-28 05:15:00+00:00,2399.5,2404.9,2399.4,2402.4,256346
TCS,NSE,2026-07-28 05:30:00+00:00,2402.3,2403.2,2398.6,2401.8,220646
TCS,NSE,2026-07-28 05:45:00+00:00,2401.9,2409.2,2400.5,2405.8,362633
TCS,NSE,2026-07-28 06:00:00+00:00,2405.9,2410.0,2401.9,2408.3,248781
TCS,NSE,2026-07-28 06:15:00+00:00,2408.3,2414.0,2406.4,2412.0,293483
TCS,NSE,2026-07-28 06:30:00+00:00,2412.0,2417.4,2410.4,2415.0,263446
TCS,NSE,2026-07-28 06:45:00+00:00,2414.9,2415.6,2405.0,2407.7,186854
TCS,NSE,2026-07-28 07:00:00+00:00,2407.7,2408.2,2403.0,2405.8,198967
TCS,NSE,2026-07-28 07:15:00+00:00,2405.4,2407.5,2403.0,2404.0,111524
TCS,NSE,2026-07-28 07:30:00+00:00,2404.5,2405.0,2395.6,2396.0,323048
TCS,NSE,2026-07-28 07:45:00+00:00,2396.1,2401.3,2394.0,2399.5,183987
TCS,NSE,2026-07-28 08:00:00+00:00,2400.0,2400.9,2397.1,2400.2,98642
TCS,NSE,2026-07-28 08:15:00+00:00,2400.1,2405.0,2398.0,2404.0,192557
TCS,NSE,2026-07-28 08:30:00+00:00,2404.2,2404.2,2400.5,2403.2,89876
TCS,NSE,2026-07-28 08:45:00+00:00,2403.3,2404.9,2400.0,2401.1,103673
TCS,NSE,2026-07-28 09:00:00+00:00,2401.1,2402.9,2400.5,2402.0,124537
TCS,NSE,2026-07-28 09:15:00+00:00,2402.8,2406.2,2401.2,2404.0,158510
TCS,NSE,2026-07-28 09:30:00+00:00,2404.0,2404.0,2396.5,2398.0,440799
TCS,NSE,2026-07-28 09:45:00+00:00,2398.0,2400.0,2392.7,2398.0,466635
TCS,NSE,2026-07-29 03:45:00+00:00,2440.0,2457.0,2415.1,2429.4,1133439
TCS,NSE,2026-07-29 04:00:00+00:00,2429.6,2475.5,2429.3,2464.7,1595875
TCS,NSE,2026-07-29 04:15:00+00:00,2464.7,2466.0,2453.8,2458.3,348688
TCS,NSE,2026-07-29 04:30:00+00:00,2458.3,2462.0,2447.0,2451.9,348586
TCS,NSE,2026-07-29 04:45:00+00:00,2452.0,2459.0,2450.0,2451.0,189382
TCS,NSE,2026-07-29 05:00:00+00:00,2451.8,2452.8,2446.0,2447.4,175166
TCS,NSE,2026-07-29 05:15:00+00:00,2447.4,2459.0,2446.6,2455.0,200920
TCS,NSE,2026-07-29 05:30:00+00:00,2455.0,2458.0,2449.0,2455.6,211138
TCS,NSE,2026-07-29 05:45:00+00:00,2455.6,2460.0,2454.0,2456.3,168947
TCS,NSE,2026-07-29 06:00:00+00:00,2456.5,2457.1,2448.0,2451.0,154606
TCS,NSE,2026-07-29 06:15:00+00:00,2451.0,2455.8,2447.2,2451.0,209269
TCS,NSE,2026-07-29 06:30:00+00:00,2451.0,2452.0,2446.2,2447.2,131331
TCS,NSE,2026-07-29 06:45:00+00:00,2447.2,2450.0,2445.3,2447.2,143287
TCS,NSE,2026-07-29 07:00:00+00:00,2447.1,2448.8,2442.3,2443.9,138064
TCS,NSE,2026-07-29 07:15:00+00:00,2443.9,2445.0,2440.7,2443.8,128207
TCS,NSE,2026-07-29 07:30:00+00:00,2444.3,2446.1,2442.0,2442.8,118585
TCS,NSE,2026-07-29 07:45:00+00:00,2443.5,2449.9,2443.0,2445.7,149293
TCS,NSE,2026-07-29 08:00:00+00:00,2446.0,2456.2,2441.5,2455.0,282440
TCS,NSE,2026-07-29 08:15:00+00:00,2455.4,2455.4,2446.0,2448.8,131763
TCS,NSE,2026-07-29 08:30:00+00:00,2449.2,2451.5,2446.8,2449.7,137056
TCS,NSE,2026-07-29 08:45:00+00:00,2449.9,2452.9,2449.3,2451.7,130491
TCS,NSE,2026-07-29 09:00:00+00:00,2451.2,2455.3,2450.0,2452.5,204906
TCS,NSE,2026-07-29 09:15:00+00:00,2453.0,2455.0,2450.0,2451.6,219715
TCS,NSE,2026-07-29 09:30:00+00:00,2452.2,2453.5,2447.0,2447.2,221754
TCS,NSE,2026-07-29 09:45:00+00:00,2447.2,2448.3,2437.9,2440.0,296028
TCS,NSE,2026-07-30 03:45:00+00:00,2440.0,2483.9,2434.4,2472.2,709418
TCS,NSE,2026-07-30 04:00:00+00:00,2472.2,2477.5,2465.7,2475.0,261806
TCS,NSE,2026-07-30 04:15:00+00:00,2475.1,2483.0,2473.9,2475.1,243954
TCS,NSE,2026-07-30 04:30:00+00:00,2475.2,2495.0,2473.0,2483.4,642382
TCS,NSE,2026-07-30 04:45:00+00:00,2483.4,2490.4,2477.0,2482.0,194844
TCS,NSE,2026-07-30 05:00:00+00:00,2482.3,2482.3,2470.2,2471.8,165845
TCS,NSE,2026-07-30 05:15:00+00:00,2471.3,2472.0,2463.5,2463.9,132166
TCS,NSE,2026-07-30 05:30:00+00:00,2463.9,2465.4,2460.0,2463.5,124224
TCS,NSE,2026-07-30 05:45:00+00:00,2463.5,2465.0,2457.5,2459.5,109845
TCS,NSE,2026-07-30 06:00:00+00:00,2459.5,2459.5,2451.3,2451.7,95709
TCS,NSE,2026-07-30 06:15:00+00:00,2451.8,2453.9,2448.6,2452.6,99718
TCS,NSE,2026-07-30 06:30:00+00:00,2452.6,2457.0,2446.8,2455.9,247349
TCS,NSE,2026-07-30 06:45:00+00:00,2455.7,2461.0,2452.1,2454.1,128330
TCS,NSE,2026-07-30 07:00:00+00:00,2454.3,2462.0,2453.7,2459.8,100468
TCS,NSE,2026-07-30 07:15:00+00:00,2459.8,2462.0,2456.0,2460.9,78072
TCS,NSE,2026-07-30 07:30:00+00:00,2460.9,2461.8,2455.2,2460.8,78061
TCS,NSE,2026-07-30 07:45:00+00:00,2460.9,2460.9,2451.2,2452.2,73110
TCS,NSE,2026-07-30 08:00:00+00:00,2452.2,2456.3,2449.2,2453.6,89071
TCS,NSE,2026-07-30 08:15:00+00:00,2453.6,2455.1,2450.0,2452.6,83254
TCS,NSE,2026-07-30 08:30:00+00:00,2452.6,2452.6,2440.8,2441.5,111915
TCS,NSE,2026-07-30 08:45:00+00:00,2441.7,2442.1,2431.1,2432.8,135083
TCS,NSE,2026-07-30 09:00:00+00:00,2432.8,2437.2,2425.0,2426.0,229046
TCS,NSE,2026-07-30 09:15:00+00:00,2426.1,2432.9,2423.0,2429.6,200091
TCS,NSE,2026-07-30 09:30:00+00:00,2429.6,2436.0,2425.0,2429.6,259289
TCS,NSE,2026-07-30 09:45:00+00:00,2429.5,2437.4,2429.4,2434.0,308204
TCS,NSE,2026-07-31 03:45:00+00:00,2385.0,2391.0,2326.1,2349.5,824133
TCS,NSE,2026-07-31 04:00:00+00:00,2349.8,2360.0,2345.3,2357.8,213098
TCS,NSE,2026-07-31 04:15:00+00:00,2357.2,2364.0,2355.0,2356.9,198683
TCS,NSE,2026-07-31 04:30:00+00:00,2356.8,2367.0,2356.0,2360.2,177455
TCS,NSE,2026-07-31 04:45:00+00:00,2360.2,2368.7,2358.0,2366.4,105258
TCS,NSE,2026-07-31 05:00:00+00:00,2366.1,2373.4,2362.6,2370.1,132596
TCS,NSE,2026-07-31 05:15:00+00:00,2370.1,2377.0,2367.9,2372.0,133379
TCS,NSE,2026-07-31 05:30:00+00:00,2372.2,2374.6,2370.0,2373.5,84525
TCS,NSE,2026-07-31 05:45:00+00:00,2373.4,2373.7,2370.1,2373.7,68564
TCS,NSE,2026-07-31 06:00:00+00:00,2373.7,2374.6,2370.0,2371.7,82230
TCS,NSE,2026-07-31 06:15:00+00:00,2371.7,2379.4,2370.0,2376.9,119564
TCS,NSE,2026-07-31 06:30:00+00:00,2377.0,2384.0,2375.6,2380.9,109570
TCS,NSE,2026-07-31 06:45:00+00:00,2380.9,2383.0,2379.5,2381.2,68603
TCS,NSE,2026-07-31 07:00:00+00:00,2381.2,2382.6,2379.0,2382.4,60524
TCS,NSE,2026-07-31 07:15:00+00:00,2382.1,2385.0,2380.8,2384.0,79648
TCS,NSE,2026-07-31 07:30:00+00:00,2384.0,2384.8,2376.6,2378.7,77096
TCS,NSE,2026-07-31 07:45:00+00:00,2378.6,2378.8,2366.1,2367.3,156455
TCS,NSE,2026-07-31 08:00:00+00:00,2367.3,2367.8,2361.8,2362.4,149461
TCS,NSE,2026-07-31 08:15:00+00:00,2362.4,2364.8,2362.4,2363.0,105275
TCS,NSE,2026-07-31 08:30:00+00:00,2363.0,2366.3,2362.7,2364.1,99420
TCS,NSE,2026-07-31 08:45:00+00:00,2364.1,2365.9,2360.5,2362.7,125611
TCS,NSE,2026-07-31 09:00:00+00:00,2362.7,2364.7,2357.6,2361.2,163941
TCS,NSE,2026-07-31 09:15:00+00:00,2361.2,2366.9,2361.0,2362.0,141159
TCS,NSE,2026-07-31 09:30:00+00:00,2362.1,2369.8,2362.1,2364.8,418645
TCS,NSE,2026-07-31 09:45:00+00:00,2364.8,2367.6,2363.3,2366.0,448062
TCS,NSE,2026-08-03 03:45:00+00:00,2383.9,2404.8,2383.0,2394.0,293930
TCS,NSE,2026-08-03 04:00:00+00:00,2394.1,2399.5,2391.1,2395.4,97244
TCS,NSE,2026-08-03 04:15:00+00:00,2395.4,2407.0,2391.0,2404.3,164126
TCS,NSE,2026-08-03 04:30:00+00:00,2404.0,2421.19,2403.19,2420.5,194643
TCS,NSE,2026-08-03 04:45:00+00:00,2420.19,2425.69,2417.69,2421.5,153296
TCS,NSE,2026-08-03 05:00:00+00:00,2422.0,2423.5,2415.8,2420.5,68524
TCS,NSE,2026-08-03 05:15:00+00:00,2421.0,2426.0,2416.5,2424.69,93840
TCS,NSE,2026-08-03 05:30:00+00:00,2424.69,2431.9,2423.4,2430.5,95072
TCS,NSE,2026-08-03 05:45:00+00:00,2430.8,2436.5,2429.3,2430.1,99694
TCS,NSE,2026-08-03 06:00:00+00:00,2430.5,2432.0,2426.5,2430.69,57185
TCS,NSE,2026-08-03 06:15:00+00:00,2430.9,2431.0,2426.3,2428.9,51455
TCS,NSE,2026-08-03 06:30:00+00:00,2429.19,2436.6,2428.19,2430.0,76876
TCS,NSE,2026-08-03 06:45:00+00:00,2430.19,2436.0,2430.0,2432.1,70178
TCS,NSE,2026-08-03 07:00:00+00:00,2432.1,2440.69,2430.69,2437.0,134497
TCS,NSE,2026-08-03 07:15:00+00:00,2437.0,2439.6,2433.4,2437.5,79251
TCS,NSE,2026-08-03 07:30:00+00:00,2437.4,2437.9,2433.0,2433.9,69860
TCS,NSE,2026-08-03 07:45:00+00:00,2434.19,2439.69,2434.19,2439.1,59111
TCS,NSE,2026-08-03 08:00:00+00:00,2439.1,2441.6,2435.9,2436.69,80683
TCS,NSE,2026-08-03 08:15:00+00:00,2437.4,2439.4,2434.19,2436.8,94741
TCS,NSE,2026-08-03 08:30:00+00:00,2436.4,2437.0,2434.0,2436.19,78485
TCS,NSE,2026-08-03 08:45:00+00:00,2436.19,2436.9,2433.0,2433.1,91436
TCS,NSE,2026-08-03 09:00:00+00:00,2434.0,2442.9,2433.0,2442.0,144354
TCS,NSE,2026-08-03 09:15:00+00:00,2442.4,2446.9,2441.3,2445.3,171438
TCS,NSE,2026-08-03 09:30:00+00:00,2446.0,2464.9,2445.0,2451.19,400669
TCS,NSE,2026-08-03 09:45:00+00:00,2451.19,2473.69,2451.19,2473.69,112039
TCS,NSE,2026-08-04 03:45:00+00:00,2463.1,2467.4,2435.1,2439.4,375698
TCS,NSE,2026-08-04 04:00:00+00:00,2439.4,2446.4,2437.8,2442.1,117007
TCS,NSE,2026-08-04 04:15:00+00:00,2442.9,2443.8,2436.3,2441.19,87977
TCS,NSE,2026-08-04 04:30:00+00:00,2441.19,2441.9,2436.5,2441.0,74996
TCS,NSE,2026-08-04 04:45:00+00:00,2441.0,2442.9,2439.0,2442.0,68095
TCS,NSE,2026-08-04 05:00:00+00:00,2442.0,2446.0,2442.0,2445.69,88356
TCS,NSE,2026-08-04 05:15:00+00:00,2445.69,2450.19,2443.0,2448.69,89210
TCS,NSE,2026-08-04 05:30:00+00:00,2448.69,2452.9,2447.4,2450.6,84389
TCS,NSE,2026-08-04 05:45:00+00:00,2450.3,2455.0,2449.3,2453.9,63515
TCS,NSE,2026-08-04 06:00:00+00:00,2453.9,2459.69,2453.0,2458.0,100417
TCS,NSE,2026-08-04 06:15:00+00:00,2458.0,2459.5,2451.0,2451.8,66846
TCS,NSE,2026-08-04 06:30:00+00:00,2451.8,2451.8,2446.4,2450.9,77239
TCS,NSE,2026-08-04 06:45:00+00:00,2450.9,2454.9,2445.5,2451.5,74261
TCS,NSE,2026-08-04 07:00:00+00:00,2451.5,2453.3,2449.6,2451.6,53669
TCS,NSE,2026-08-04 07:15:00+00:00,2451.6,2456.0,2450.0,2451.1,62218
TCS,NSE,2026-08-04 07:30:00+00:00,2451.9,2454.1,2450.19,2452.3,36465
TCS,NSE,2026-08-04 07:45:00+00:00,2452.9,2457.9,2452.3,2456.0,65213
TCS,NSE,2026-08-04 08:00:00+00:00,2456.0,2459.9,2454.6,2456.0,48414
TCS,NSE,2026-08-04 08:15:00+00:00,2456.0,2458.0,2453.6,2455.19,84610
TCS,NSE,2026-08-04 08:30:00+00:00,2455.19,2457.19,2453.0,2455.0,302668
TCS,NSE,2026-08-04 08:45:00+00:00,2455.1,2456.3,2448.1,2448.1,111983
TCS,NSE,2026-08-04 09:00:00+00:00,2448.19,2448.19,2442.19,2443.4,127387
TCS,NSE,2026-08-04 09:15:00+00:00,2443.5,2448.9,2442.69,2447.4,132486
TCS,NSE,2026-08-04 09:30:00+00:00,2447.4,2449.6,2440.19,2443.8,225359
TCS,NSE,2026-08-04 09:45:00+00:00,2443.8,2460.0,2443.8,2460.0,172564
TCS,NSE,2026-08-05 03:45:00+00:00,2460.0,2460.9,2436.9,2439.6,296322
TCS,NSE,2026-08-05 04:00:00+00:00,2439.8,2443.5,2435.0,2443.5,141295
TCS,NSE,2026-08-05 04:15:00+00:00,2443.5,2443.5,2431.3,2433.6,116744
TCS,NSE,2026-08-05 04:30:00+00:00,2433.5,2435.1,2430.0,2433.2,118621
TCS,NSE,2026-08-05 04:45:00+00:00,2433.4,2439.6,2430.7,2437.0,93948
TCS,NSE,2026-08-05 05:00:00+00:00,2437.0,2443.0,2434.6,2441.1,108656
TCS,NSE,2026-08-05 05:15:00+00:00,2441.4,2447.0,2436.1,2444.4,101242
TCS,NSE,2026-08-05 05:30:00+00:00,2444.4,2446.0,2436.9,2437.9,64972
TCS,NSE,2026-08-05 05:45:00+00:00,2437.9,2437.9,2432.0,2432.4,60730
TCS,NSE,2026-08-05 06:00:00+00:00,2432.7,2432.7,2427.6,2429.2,83758
TCS,NSE,2026-08-05 06:15:00+00:00,2429.4,2433.8,2428.0,2431.8,60027
TCS,NSE,2026-08-05 06:30:00+00:00,2431.8,2432.9,2429.0,2429.4,41532
TCS,NSE,2026-08-05 06:45:00+00:00,2429.4,2430.7,2427.4,2427.9,65626
TCS,NSE,2026-08-05 07:00:00+00:00,2428.0,2428.2,2423.0,2425.9,96635
TCS,NSE,2026-08-05 07:15:00+00:00,2425.9,2426.1,2414.0,2414.9,242851
TCS,NSE,2026-08-05 07:30:00+00:00,2414.9,2422.6,2414.0,2422.1,143232
TCS,NSE,2026-08-05 07:45:00+00:00,2422.1,2423.1,2418.0,2418.0,83638
TCS,NSE,2026-08-05 08:00:00+00:00,2418.2,2419.9,2413.1,2414.7,67584
TCS,NSE,2026-08-05 08:15:00+00:00,2415.0,2416.0,2410.9,2411.6,92633
TCS,NSE,2026-08-05 08:30:00+00:00,2412.0,2412.5,2409.6,2410.0,162783
TCS,NSE,2026-08-05 08:45:00+00:00,2410.4,2412.2,2408.7,2411.0,87744
TCS,NSE,2026-08-05 09:00:00+00:00,2411.0,2412.4,2408.8,2409.9,95415
TCS,NSE,2026-08-05 09:15:00+00:00,2409.9,2411.0,2408.0,2409.5,119181
TCS,NSE,2026-08-05 09:30:00+00:00,2409.6,2419.7,2408.0,2414.2,299543
TCS,NSE,2026-08-05 09:45:00+00:00,2414.2,2414.2,2413.0,2413.0,168428
TCS,NSE,2026-08-06 03:45:00+00:00,2417.0,2434.5,2403.9,2409.9,420642
TCS,NSE,2026-08-06 04:00:00+00:00,2410.0,2413.1,2406.5,2408.0,82151
TCS,NSE,2026-08-06 04:15:00+00:00,2408.3,2410.0,2400.0,2405.0,95256
TCS,NSE,2026-08-06 04:30:00+00:00,2405.0,2405.8,2400.0,2404.3,48075
TCS,NSE,2026-08-06 04:45:00+00:00,2404.4,2404.5,2396.0,2397.7,73021
TCS,NSE,2026-08-06 05:00:00+00:00,2397.8,2402.8,2397.2,2400.9,57864
TCS,NSE,2026-08-06 05:15:00+00:00,2400.7,2403.0,2397.4,2399.3,54553
TCS,NSE,2026-08-06 05:30:00+00:00,2399.3,2406.5,2397.6,2401.8,52200
TCS,NSE,2026-08-06 05:45:00+00:00,2402.8,2406.5,2401.6,2403.8,40782
TCS,NSE,2026-08-06 06:00:00+00:00,2403.9,2405.1,2400.4,2401.0,32849
TCS,NSE,2026-08-06 06:15:00+00:00,2401.0,2404.0,2400.0,2403.1,28713
TCS,NSE,2026-08-06 06:30:00+00:00,2403.2,2403.4,2398.9,2400.1,42173
TCS,NSE,2026-08-06 06:45:00+00:00,2399.7,2401.1,2389.7,2393.4,258150
TCS,NSE,2026-08-06 07:00:00+00:00,2393.2,2395.5,2389.0,2392.4,53442
TCS,NSE,2026-08-06 07:15:00+00:00,2392.4,2396.2,2391.0,2391.8,50516
TCS,NSE,2026-08-06 07:30:00+00:00,2392.6,2394.0,2388.0,2389.6,38386
TCS,NSE,2026-08-06 07:45:00+00:00,2389.5,2393.7,2386.6,2388.3,77425
TCS,NSE,2026-08-06 08:00:00+00:00,2387.4,2392.7,2387.0,2387.4,51221
TCS,NSE,2026-08-06 08:15:00+00:00,2387.4,2391.6,2384.8,2390.6,113840
TCS,NSE,2026-08-06 08:30:00+00:00,2390.2,2391.0,2387.7,2389.2,54447
TCS,NSE,2026-08-06 08:45:00+00:00,2389.2,2391.4,2383.6,2385.3,135379
TCS,NSE,2026-08-06 09:00:00+00:00,2385.4,2386.0,2380.3,2382.2,156078
TCS,NSE,2026-08-06 09:15:00+00:00,2382.2,2383.8,2374.0,2375.5,165178
TCS,NSE,2026-08-06 09:30:00+00:00,2375.0,2377.2,2368.5,2374.9,469893
TCS,NSE,2026-08-06 09:45:00+00:00,2374.9,2374.9,2373.0,2373.0,75735
TCS,NSE,2026-08-07 03:45:00+00:00,2375.0,2430.0,2375.0,2425.3,664111
TCS,NSE,2026-08-07 04:00:00+00:00,2426.5,2441.0,2423.0,2438.2,261865
TCS,NSE,2026-08-07 04:15:00+00:00,2438.8,2450.0,2437.5,2445.6,255305
TCS,NSE,2026-08-07 04:30:00+00:00,2445.7,2452.5,2437.6,2439.6,326815
TCS,NSE,2026-08-07 04:45:00+00:00,2439.8,2439.8,2424.5,2426.2,292737
TCS,NSE,2026-08-07 05:00:00+00:00,2426.2,2431.4,2421.7,2426.6,237697
TCS,NSE,2026-08-07 05:15:00+00:00,2426.7,2428.8,2423.7,2426.3,181961
TCS,NSE,2026-08-07 05:30:00+00:00,2426.2,2430.0,2423.7,2429.9,303089
TCS,NSE,2026-08-07 05:45:00+00:00,2429.9,2435.0,2426.8,2435.0,131098
TCS,NSE,2026-08-07 06:00:00+00:00,2435.0,2438.5,2434.0,2437.7,79618
TCS,NSE,2026-08-07 06:15:00+00:00,2437.6,2437.9,2432.5,2432.6,54621
TCS,NSE,2026-08-07 06:30:00+00:00,2432.8,2436.2,2431.6,2435.2,47048
TCS,NSE,2026-08-07 06:45:00+00:00,2435.2,2435.3,2431.3,2431.8,41365
TCS,NSE,2026-08-07 07:00:00+00:00,2431.9,2433.4,2430.6,2431.3,31836
TCS,NSE,2026-08-07 07:15:00+00:00,2431.2,2434.7,2429.6,2433.8,54272
TCS,NSE,2026-08-07 07:30:00+00:00,2433.9,2439.9,2432.4,2434.6,100187
TCS,NSE,2026-08-07 07:45:00+00:00,2434.8,2445.0,2434.8,2444.4,130115
TCS,NSE,2026-08-07 08:00:00+00:00,2444.5,2453.4,2444.4,2448.1,288110
TCS,NSE,2026-08-07 08:15:00+00:00,2448.1,2449.5,2444.5,2448.9,96300
TCS,NSE,2026-08-07 08:30:00+00:00,2449.0,2449.0,2444.8,2445.8,77947
TCS,NSE,2026-08-07 08:45:00+00:00,2445.8,2448.9,2444.1,2445.5,90330
TCS,NSE,2026-08-07 09:00:00+00:00,2445.5,2449.0,2445.0,2446.8,93650
TCS,NSE,2026-08-07 09:15:00+00:00,2446.9,2447.0,2444.3,2446.9,111415
TCS,NSE,2026-08-07 09:30:00+00:00,2447.0,2457.7,2446.4,2455.0,528167
TCS,NSE,2026-08-07 09:45:00+00:00,2455.0,2455.0,2452.7,2452.7,67666
TCS,NSE,2026-08-10 03:45:00+00:00,2452.7,2461.3,2443.8,2459.0,273833
TCS,NSE,2026-08-10 04:00:00+00:00,2459.0,2463.7,2451.5,2452.6,153884
TCS,NSE,2026-08-10 04:15:00+00:00,2452.6,2468.4,2447.0,2463.7,175402
TCS,NSE,2026-08-10 04:30:00+00:00,2463.7,2464.9,2456.1,2457.9,61731
TCS,NSE,2026-08-10 04:45:00+00:00,2457.5,2472.9,2457.1,2467.0,153849
TCS,NSE,2026-08-10 05:00:00+00:00,2467.2,2470.0,2464.0,2465.6,65549
TCS,NSE,2026-08-10 05:15:00+00:00,2465.7,2467.8,2459.0,2461.9,67732
TCS,NSE,2026-08-10 05:30:00+00:00,2461.6,2462.7,2454.2,2459.7,68327
TCS,NSE,2026-08-10 05:45:00+00:00,2459.7,2466.3,2458.0,2461.5,84703
TCS,NSE,2026-08-10 06:00:00+00:00,2461.8,2461.9,2451.6,2452.9,119089
TCS,NSE,2026-08-10 06:15:00+00:00,2453.0,2453.0,2443.0,2444.3,108594
TCS,NSE,2026-08-10 06:30:00+00:00,2444.7,2450.8,2443.3,2450.5,57120
TCS,NSE,2026-08-10 06:45:00+00:00,2450.3,2450.7,2440.0,2440.3,64508
TCS,NSE,2026-08-10 07:00:00+00:00,2440.6,2442.6,2436.3,2437.0,100440
TCS,NSE,2026-08-10 07:15:00+00:00,2437.4,2440.5,2436.3,2436.9,34162
TCS,NSE,2026-08-10 07:30:00+00:00,2436.9,2441.1,2435.1,2436.9,56157
TCS,NSE,2026-08-10 07:45:00+00:00,2436.9,2441.9,2435.0,2441.0,47651
TCS,NSE,2026-08-10 08:00:00+00:00,2441.0,2444.7,2440.0,2442.9,66261
TCS,NSE,2026-08-10 08:15:00+00:00,2442.7,2443.2,2440.0,2440.5,41735
TCS,NSE,2026-08-10 08:30:00+00:00,2440.6,2442.0,2435.0,2437.1,74248
TCS,NSE,2026-08-10 08:45:00+00:00,2437.1,2443.4,2436.6,2440.6,68947
TCS,NSE,2026-08-10 09:00:00+00:00,2440.5,2441.4,2434.0,2435.0,59353
TCS,NSE,2026-08-10 09:15:00+00:00,2434.9,2440.6,2432.1,2437.8,111722
TCS,NSE,2026-08-10 09:30:00+00:00,2438.0,2438.0,2423.5,2431.4,154678
TCS,NSE,2026-08-10 09:45:00+00:00,2431.4,2431.4,2425.7,2425.7,51309
